,fips,cases,deaths,popdense,population,ageab55,ageab65,ageab75,diabetes,cases rate 10k,deaths rate 10k,deaths cases 10k,pctpov,pctmale,pctwhite,pctblack,pctindian,pctasian,pcthispanic,AR,AS,AT,AU,pct_highschool_or_less,% Adults with Diabetes,% Adults with Obesity
1866,36093,5913,83,293.19135,155350,30.94110074,0.171161893,0.076382362,0.1,380.6243965,5.34277438,140.3686792,11.4,48.73253943,73.163182,10.824589,0.48728678,4.8284519,7.3691666,9.29364872,29.52613068,29.08460236,32.0956192,38.8197794,10,30
1867,36095,554,5,19.308868,31097,37.84931022,0.218574139,0.089654951,0.12,178.1522333,1.607872142,90.25270758,13.2,50.15274785,93.050778,1.2766505,0.18651317,0.77499435,3.3443742,10.34560013,35.72549057,31.49401665,22.43489265,46.0710907,12,36
1868,36097,526,10,21.062895,17912,37.93546226,0.213376507,0.085975882,0.11,293.657883,5.582849486,190.1140684,13.9,49.85484591,94.891691,0.95466729,0.30705673,0.61969631,1.8646717,9.585002899,33.48703766,33.4719162,23.45604324,43.07204056,11,32
1869,36099,790,35,40.911083,34300,34.36151603,0.192157434,0.078862974,0.13,230.3206997,10.20408163,443.0379747,12.4,52.49271137,88.781339,4.9271137,0.41107871,0.75801751,3.5160352,15.20841789,35.21651077,28.50263023,21.0724411,50.42492867,13,38
1870,36089,2084,42,15.570359,108047,31.2771294,0.174238989,0.073486538,0.11,192.8790249,3.887197238,201.5355086,17.7,51.08332485,91.925734,2.2869676,0.88942777,1.1050747,2.3924774,11.33873844,36.8142662,28.03773499,23.80925751,48.15300465,11,33
1871,36101,3406,120,26.598883,95796,34.60374128,0.196772308,0.083625621,0.13,355.5472045,12.52661907,352.3194363,14,49.84446115,93.606204,1.4885799,0.22234749,1.5105015,1.7004885,9.5100317,36.73589325,30.10898018,23.64509583,46.24592495,13,34
1872,36103,96057,2299,627.18524,1481093,31.41686579,0.168629519,0.073991302,0.079999998,648.5548173,15.52232034,239.3370603,7.1,49.22830639,67.190379,7.392446,0.19350575,4.04188,19.775261,9.418514252,27.34871101,26.88724327,36.34553146,36.76722527,8,25
1873,36105,3106,40,30.109308,75498,33.68698509,0.188587777,0.074717211,0.12,411.4016265,5.298153593,128.7830006,14.7,51.47818485,71.235001,8.1618056,0.34570452,1.5907707,16.621633,13.25773239,33.80363846,28.16373444,24.77489281,47.06137085,12,33
1874,36107,1679,54,36.152618,48560,36.63920923,0.202924217,0.090341845,0.13,345.7578254,11.12026359,321.6200119,10.5,49.68904448,94.709635,0.86696874,0.21210874,0.78665568,2.1478584,8.830988884,35.9465065,29.21950722,26.00299835,44.77749538,13,35
1875,36109,2079,14,83.618118,102793,25.65641629,0.144951504,0.056122499,0.050000001,202.251126,1.361960445,67.34006734,19.6,49.15120679,76.992595,3.9788701,0.29671281,10.463747,5.3233195,5.564291954,18.98316956,21.93428612,53.51825333,24.54746151,5,23
1876,36111,5679,141,61.337177,178599,35.25607646,0.197806259,0.081573805,0.079999998,317.9749047,7.894781046,248.2831484,13.9,49.55514869,78.897977,6.0750619,0.23572361,2.0061703,10.517976,9.262616158,29.7334671,28.55365181,32.45026398,38.99608326,8,28
1877,36113,1156,32,28.611122,64265,38.36769626,0.222376099,0.09317669,0.090000004,179.8801836,4.979382245,276.816609,10.5,49.12783008,93.543917,1.2075002,0.23185248,0.87294793,2.7090952,8.057199478,30.63366318,29.96466827,31.34446907,38.69086266,9,31
1878,36115,825,15,28.427841,61197,34.90530582,0.194764449,0.08189944,0.12,134.8105299,2.451100544,181.8181818,12,51.75743909,92.297006,2.9396866,0.23857378,0.53760805,2.849813,12.0910387,38.73799896,28.64509201,20.52587128,50.82903767,12,34
1879,36117,2559,36,57.588963,90064,34.68311423,0.18877687,0.076723219,0.12,284.1312844,3.997157577,140.6799531,11.3,49.63470421,89.829457,2.8024515,0.25648428,0.65842066,4.4734854,10.84895325,33.68745422,32.8284874,22.63510323,44.53640747,12,36
1880,36119,69660,1664,867.68433,967612,30.69370781,0.170531163,0.079501908,0.079999998,719.9166608,17.19697565,238.8745334,9.2,48.440904,53.088117,13.804294,0.12877062,6.2374175,25.140345,11.93523788,19.22698212,19.91695213,48.92082596,31.16222,8,21
1881,36121,1367,22,26.110323,40085,32.82025695,0.179318947,0.069901459,0.12,341.0253212,5.488337283,160.936357,10.9,54.1474367,89.901459,5.1191218,0.28439567,0.54633901,3.2605711,10.11951923,40.00275421,32.20473099,17.67299271,50.12227345,12,38
1882,36123,501,10,28.364244,24841,36.03719657,0.208204179,0.08473894,0.14,201.682702,4.025602834,199.6007984,11.4,48.58902621,94.730484,0.88563263,0.24153618,0.80914618,2.3106961,13.62682152,32.64559555,28.53115845,25.19642448,46.27241707,14,30
1883,37001,10397,117,151.76289,166436,29.99170852,0.16899589,0.073998414,0.13,624.6845634,7.029729145,112.5324613,16.8,47.42784013,63.378114,19.894134,0.39414549,1.6468793,12.917277,13.69411659,27.65581703,33.81207275,24.83799362,41.34993362,13,32
1884,37003,2662,30,55.472706,37353,34.27033973,0.200492598,0.083500656,0.18000001,712.660295,8.031483415,112.6972201,14.9,50.88747892,86.568683,5.7425108,0.27842475,0.99322675,4.8215672,17.60912514,38.65881348,29.52249527,14.20956516,56.26793861,18,35
1885,37005,638,2,18.38409,11161,43.95663471,0.270853866,0.115133053,0.11,571.6333662,1.791954126,31.34796238,24.6,49.52961204,86.399066,1.5590001,0.26879313,0.56446553,9.9363856,22.51514053,28.95143127,31.19581985,17.33760834,51.46657181,11,26
1886,37007,1407,26,18.072935,24877,32.24665354,0.184668569,0.075571813,0.19,565.5826667,10.45142099,184.790334,19.8,52.01189854,44.181374,48.221248,0.66326326,1.3747638,4.3172408,19.26386452,40.20985031,29.24554443,11.28074169,59.47371483,19,39
1887,37009,1212,27,24.624357,27109,41.92334649,0.25699952,0.106827991,0.17,447.0839942,9.959791951,222.7722772,18,49.06119739,92.220294,0.74145119,0.2803497,0.52750008,5.1864695,14.87522125,31.78424072,33.68048859,19.66005135,46.65946198,17,26
1888,37011,1342,15,27.325853,17505,36.41816624,0.222279349,0.093001999,0.18000001,766.6381034,8.568980291,111.7734724,14.4,54.42445016,88.454729,4.4158813,0.41131107,0.45701228,5.1928021,16.44401169,30.20114136,32.67787552,20.67697334,46.64515305,18,27
1889,37013,2534,61,21.848425,47079,39.32751333,0.239618514,0.095796427,0.11,538.2442278,12.95694471,240.7261247,19.2,47.76439602,65.657723,24.348436,0.32286157,0.42906604,8.0056928,12.29441071,32.52853394,34.6005249,20.57652855,44.82294464,11,39
1890,37015,1204,27,10.506618,19026,39.09912751,0.23015873,0.101072217,0.2,632.8182487,14.19110691,224.2524917,23,50.45201303,34.715652,60.727423,0.56764428,0.72006728,2.2390414,21.62406158,38.11475372,26.61850548,13.64267826,59.73881531,20,43
1891,37017,1843,24,14.64768,33190,37.09249774,0.2183489,0.086230792,0.19,555.2877373,7.231093703,130.2224634,26,47.70412775,54.775536,33.510095,2.3290148,0.27719194,7.7553481,18.6642189,33.37783051,32.14300537,15.81494331,52.04204941,19,44
1892,37019,4402,72,62.173744,136744,49.65775464,0.314968116,0.102044697,0.13,321.915404,5.265313286,163.5620173,12.9,47.75419762,82.098669,10.01799,0.63330019,0.72544315,4.8733398,8.734288216,27.90990639,33.49650574,29.85930061,36.6441946,13,29
1893,37021,9195,169,152.38493,259103,33.84021026,0.20002856,0.081488829,0.079999998,354.8781759,6.522502634,183.7955411,12.3,47.93730679,83.504629,6.0300343,0.33268624,1.3600769,6.6869162,8.935876846,23.23158455,27.69634247,40.13619614,32.1674614,8,22
1894,37023,6195,75,68.93354,90382,35.2492753,0.202407559,0.087218694,0.090000004,685.4240889,8.298112456,121.0653753,18.1,49.99004227,81.417757,6.6683635,0.28656148,3.580359,6.2490318,18.36553192,31.41367722,33.78258133,16.43820953,49.77920914,9,36
1895,37025,11161,146,225.88876,211342,24.92405674,0.132240634,0.052540432,0.12,528.1013712,6.908234047,130.8126512,10.9,48.73238637,64.636469,18.0021,0.29525603,4.2211201,10.781576,10.07465935,25.17532539,32.46011353,32.28990173,35.24998474,12,36
1896,37027,5842,28,67.116272,82029,34.71211401,0.198734594,0.080581258,0.19,712.1871533,3.413426959,47.92879151,16.6,49.5397969,87.071645,4.7714833,0.20602469,0.65830378,5.6614123,20.04236603,32.49449158,31.71326828,15.74987316,52.5368576,19,39
1897,37029,285,5,17.206238,10710,31.20448179,0.163398693,0.068253968,0.11,266.1064426,4.66853408,175.4385965,11.2,49.8225957,80.289447,11.605976,0.41083102,2.1288516,2.9598506,13.48918438,29.3967495,39.99731445,17.11675453,42.88593388,11,32
1898,37031,2723,17,52.882179,69524,41.7870088,0.249741097,0.098138772,0.11,391.6633105,2.44519878,62.43114212,11.6,48.98164663,86.499625,5.4901905,0.44876589,1.2528048,4.2647142,8.394460678,25.64112473,36.88736343,29.07704926,34.0355854,11,32
1899,37033,1160,9,20.602842,22698,37.45704467,0.215040973,0.087540752,0.059999999,511.058243,3.965107058,77.5862069,19.6,50.77539871,61.13314,31.919113,0.40972773,0.56392634,4.1589566,19.5572834,33.6165123,30.88842392,15.93778038,53.1737957,6,29
1900,37035,11101,158,152.61591,158652,31.80735194,0.178611048,0.072069687,0.11,699.707536,9.958903764,142.3295199,13.2,48.83581676,75.286162,8.4801957,0.2432998,4.2804375,9.9261276,14.1130619,29.99220657,33.2795372,22.61519432,44.10526848,11,31
1901,37037,2905,65,41.423496,73139,39.36613845,0.244151547,0.104308235,0.11,397.1889143,8.88718741,223.7521515,11.9,47.78982485,71.80984,12.005907,0.3076334,2.0098716,12.320376,11.10004425,21.16191292,25.37399292,42.36405182,32.26195717,11,24
1902,37039,1257,15,24.05677,28383,46.02402847,0.295846105,0.120248036,0.13,442.8707325,5.28485361,119.3317422,16.5,48.73339675,90.955853,1.4586196,1.3282599,0.65884506,3.2977488,12.79799271,33.84915543,34.32315445,19.02969551,46.64714813,13,27
1903,37041,821,20,31.37216,14029,40.5588424,0.246346853,0.105281916,0.17,585.2163376,14.25618362,243.6053593,19.6,47.59426901,59.897357,33.99387,0.32789223,0.76983389,3.6923517,13.23390579,33.37738419,31.71606636,21.67264557,46.61128998,17,39
1904,37043,368,5,20.005226,11139,47.45488823,0.310979442,0.122721968,0.059999999,330.3707694,4.488733279,135.8695652,15.8,48.79253075,92.862916,1.1491157,0.46682828,0.33216625,3.635874,11.84336185,33.40496826,31.06494713,23.68672371,45.24833012,6,31
1905,37045,6675,139,81.215889,97645,32.61508526,0.186225613,0.074955195,0.15000001,683.5987506,14.2352399,208.2397004,20.2,48.05571202,72.874188,20.648266,0.21199242,0.95140561,3.6581494,15.77506542,34.39996338,32.25473404,17.57023621,50.1750288,15,38
1906,37047,3629,83,22.906023,55655,33.86578025,0.20107807,0.082957506,0.19,652.0528254,14.91330518,228.7131441,23.8,49.49240859,59.250742,30.002695,3.2018688,0.45458628,5.4586291,17.01603889,36.34910202,32.82407761,13.81078053,53.36514091,19,46
1907,37049,5127,83,56.233692,102912,31.72419154,0.19045398,0.080301617,0.15000001,498.1926306,8.065143035,161.8880437,15.3,50.55581468,65.67747,20.852767,0.44698385,3.0181125,7.3752329,11.22114658,26.02404594,37.50463104,25.25017357,37.24519253,15,31
1908,37051,13900,138,196.6304,332330,22.58929377,0.119209822,0.048662474,0.12,418.2589595,4.152499022,99.28057554,18.2,49.49688563,42.623597,37.123641,1.4654109,2.7186831,11.864713,9.036074638,25.9436245,39.52250671,25.4977951,34.97969913,12,34
1909,37053,649,11,39.904732,27072,32.27689125,0.162455674,0.058252069,0.090000004,239.7310875,4.063238771,169.4915254,10,49.51241135,87.32639,5.5333924,0.56146574,0.67966902,3.9635047,9.491886139,28.78425026,38.25485611,23.46900749,38.2761364,9,29
1910,37055,1024,5,36.774998,36501,39.20440536,0.214213309,0.074134955,0.1,280.5402592,1.369825484,48.828125,8.2,49.30823813,87.51815,2.4163721,0.28766335,0.74792472,7.3039092,5.774083614,22.81059837,36.68546677,34.72985077,28.58468199,10,23
1911,37057,8700,85,116.29276,166614,32.57229284,0.182319613,0.075335806,0.16,522.1650041,5.101612109,97.70114943,15.5,48.92085899,79.706985,9.4926,0.41353069,1.5076764,7.3115103,16.0861969,32.81869888,32.61904144,18.47606277,48.90489578,16,32
1912,37059,2112,13,62.569569,42733,35.95581869,0.211639716,0.092574825,0.16,494.2316243,3.042145415,61.5530303,13.7,48.78899211,84.035754,6.2434185,0.2948541,0.68565276,7.0086353,12.21843719,31.96837807,31.80299759,24.01018715,44.18681526,16,41
1913,37061,4227,67,27.891718,58856,32.66107109,0.186998777,0.078802501,0.20999999,718.1935572,11.38371619,158.5048498,24.1,48.70191654,51.298082,24.211635,0.35170587,0.39418242,22.690974,24.03277588,31.83822823,32.03116989,12.09782505,55.8710041,21,40
1914,37063,15173,144,426.92505,316739,24.743085,0.130927988,0.049757055,0.07,479.0379461,4.546329944,94.90542411,16,47.74309447,42.617738,35.968733,0.26993833,5.3359389,13.710973,11.64153767,17.71826363,22.42023849,48.21995926,29.35980129,7,25
1915,37065,3227,81,39.726807,52005,34.84280358,0.19715412,0.07943467,0.16,620.517258,15.57542544,251.0071274,23.6,46.21863282,36.281127,57.231033,0.36150371,0.25959043,4.772618,18.87763596,37.4690361,30.0902729,13.56305408,56.34667206,16,38
1916,37067,20643,221,358.94431,379099,29.04043535,0.159897547,0.066180602,0.11,544.5279465,5.82961179,107.0580826,17.6,47.42376002,56.528509,25.815684,0.27486223,2.4816737,13.038284,10.77070999,25.70292091,29.52667046,33.99969864,36.47363091,11,33
1917,37069,3186,37,53.03994,67560,31.61190053,0.168028419,0.065319716,0.090000004,471.5808171,5.476613381,116.1330822,14.4,49.42421551,63.481349,25.19094,0.47217286,0.5669035,8.5301951,13.82512474,29.79822159,34.40225601,21.97439766,43.62334633,9,36
1918,37071,15513,239,241.87917,222846,29.21210163,0.160590722,0.064564767,0.11,696.1309604,10.72489522,154.0643331,15.6,48.18978128,71.819103,17.016684,0.36976207,1.5871948,7.2606191,15.17392921,30.68106842,32.91654587,21.2284565,45.85499763,11,29
1919,37073,357,12,13.118612,11573,37.26777845,0.202194764,0.083815778,0.15000001,308.4766266,10.36896224,336.1344538,11.1,49.5204355,63.795042,30.985916,0.50116652,0.35427287,2.2725308,10.94628525,37.93516159,36.81062317,14.3079319,48.88144684,15,45
1920,37075,395,11,11.21946,8484,38.60207449,0.237977369,0.10902876,0.07,465.5822725,12.96558227,278.4810127,18.1,49.96463932,85.950023,0.43611503,7.1782179,0.50683641,3.7600189,18.14443207,36.25596237,32.66984558,12.92975807,54.40039444,7,43
1921,37077,3570,63,43.629562,60115,31.80736921,0.171221825,0.067254429,0.11,593.861765,10.4799135,176.4705882,13.9,50.96065874,58.002162,31.344923,0.38759045,0.59053479,8.1776597,15.67438507,30.64215851,31.16973114,22.51372719,46.31654358,11,37
1922,37079,1534,27,30.41466,21012,30.83952027,0.165667238,0.064249001,0.12,730.0590139,12.84980011,176.0104302,25.7,54.6402056,46.758994,35.69389,0.49971445,0.4521226,15.533981,24.9883194,32.91730499,31.05519676,11.03917789,57.90562439,12,28
1923,37081,24500,312,319.01877,533670,27.60844717,0.151683625,0.06249555,0.1,459.0852025,5.846309517,127.3469388,15.9,47.34892349,49.838853,34.169057,0.43322654,5.2717973,8.1503548,10.9407711,23.25808716,29.77494049,36.02620316,34.19885826,10,33
1924,37083,2899,49,26.980461,50574,35.84252778,0.207201329,0.0877526,0.22,573.2194408,9.688772887,169.0238013,25.2,48.01281291,38.157946,53.104365,3.656029,0.78894291,3.0667933,21.38490105,37.21747208,26.95106125,14.44656563,58.60237312,22,44
1925,37085,5958,94,87.089119,134214,23.41111956,0.12459952,0.048526979,0.12,443.9179221,7.003740295,157.7710641,17,49.53134546,61.068147,20.877852,0.88738883,1.1831851,13.012056,12.52936554,29.89399147,35.71804428,21.85860062,42.42335701,12,33
1926,37087,2136,61,43.224106,61971,39.88478482,0.246050572,0.105242775,0.11,344.6773491,9.843313808,285.5805243,13.9,48.33873909,92.527151,1.2328347,0.50023398,0.51959786,4.0631909,11.99729252,26.36347771,35.65128326,25.98794746,38.36077023,11,32
1927,37089,5496,92,120.87154,116748,40.42553191,0.257597561,0.112909857,0.1,470.757529,7.880220646,167.3944687,10.6,47.99311337,83.081508,3.1709321,0.33833557,1.2334258,10.374482,10.07964993,24.15115929,33.97349548,31.79569435,34.23080921,10,28
1928,37091,1349,48,25.865612,23659,35.11982755,0.197768291,0.0850839,0.22,570.1847077,20.28826239,355.8191253,23.4,49.12718204,33.002239,60.256141,1.0228666,0.62555475,3.8420897,19.20744514,32.69889069,33.17922592,14.91444016,51.90633583,22,47
1929,37093,2758,35,54.200294,54764,21.0046746,0.100577021,0.034730845,0.12,503.6155138,6.39105982,126.9035533,21,49.42480462,39.317799,33.702797,8.2773358,1.2982981,13.605653,12.92146206,28.71275711,40.62761307,17.73816681,41.63421917,12,37
1930,37095,326,5,3.2977383,5230,36.73040153,0.206692161,0.084703633,0.2,623.3269598,9.560229446,153.3742331,22.3,54.72275335,59.942639,28.451243,0.38240917,0.74569788,9.1587,19.20251846,38.71983337,32.89611816,9.181531906,57.92235184,20,36
1931,37097,9369,101,119.9846,178435,29.52952055,0.158617984,0.062280382,0.12,525.0651498,5.660324488,107.8023268,11.8,49.22016421,75.789505,11.790849,0.27517022,2.6127161,7.8095667,10.74450016,28.25040436,32.57902908,28.42606735,38.99490452,12,32
1932,37099,2259,18,34.057198,43327,32.66785146,0.196805687,0.07634962,0.079999998,521.3838946,4.154453343,79.6812749,19.4,49.05255383,81.062615,2.1095391,8.0250189,0.97860461,5.8693193,10.63612461,26.84198952,32.15275574,30.36912727,37.47811413,8,28
1933,37101,11881,112,98.900505,202675,25.43530282,0.133163932,0.048299001,0.1,586.2094486,5.526088565,94.26815925,13.3,48.98926853,67.225856,15.834217,0.41643023,0.7623042,13.968176,13.11865139,27.79735374,36.22973633,22.85425949,40.91600513,10,37
1934,37103,407,16,7.893765,9637,40.03320535,0.226003943,0.091937325,0.30000001,422.3306008,16.60267718,393.1203931,26.2,48.98827436,62.135518,29.718792,0.78862719,0.48770364,5.1156998,18.86740303,34.39226532,34.5580101,12.18232059,53.25966835,30,41
1935,37105,3510,41,93.023483,61452,29.66217536,0.164648832,0.068346026,0.11,571.1775044,6.671873983,116.8091168,16.1,48.92273644,57.784939,19.115733,0.49306778,1.1911736,19.5372,16.53000069,26.84130478,35.13453674,21.49415779,43.37130547,11,33
1936,37107,3239,70,54.154774,55976,34.92746892,0.198084894,0.083982421,0.18000001,578.6408461,12.50535944,216.1160852,23,47.62755467,49.190724,40.926468,0.31799343,0.65385164,7.5389452,20.31857491,31.93062973,32.82677841,14.92401695,52.24920464,18,33
1937,37109,5378,20,109.32814,83770,32.83872508,0.176698102,0.067518205,0.12,641.9959413,2.387489555,37.18854593,14.4,49.65262027,85.032827,5.4016951,0.30321118,0.68640322,7.1612746,12.13815022,31.09914207,33.75341034,23.00929832,43.23729229,12,37
1938,37113,1400,9,26.423655,35285,43.82032025,0.284993623,0.123310188,0.14,396.7691654,2.55065892,64.28571429,16.6,48.50786453,88.998157,1.2809976,0.55831089,0.95791416,7.2013602,10.7489996,31.01200676,34.43110275,23.80788994,41.76100636,14,29
1939,37115,797,19,18.688744,21763,36.92965124,0.2233148,0.088912374,0.07,366.2178928,8.730414005,238.3939774,17.6,49.28548454,93.884116,1.4336259,0.39516613,0.48706522,2.4169462,13.01794434,31.27569389,27.18433952,28.52202225,44.29363823,7,27
1940,37117,1328,25,19.178011,22671,39.11164042,0.231396939,0.095672886,0.13,585.7703674,11.0273036,188.253012,18.2,47.0071898,52.066517,41.722906,0.31317542,0.5116669,4.159499,16.64140701,33.88905716,33.07062912,16.39890862,50.53046417,13,43
1941,37111,3066,38,39.936726,45507,35.27369416,0.204737733,0.08451447,0.13,673.7425012,8.35036368,123.939987,17.1,49.90660777,87.3492,3.7203066,0.39334609,0.96029183,6.2605754,16.09702682,32.39492416,34.06579971,17.4422493,48.49195099,13,40
1942,37119,63088,566,806.68359,1093901,22.2344618,0.112029334,0.043086166,0.090000004,576.7249504,5.174142815,89.71595232,12.7,48.08606995,46.40612,31.4693,0.29435935,6.2441666,13.561648,9.720469475,16.99379349,27.90662575,45.37911224,26.71426296,9,28
1943,37121,875,6,26.176167,15000,40.44666667,0.2494,0.108333333,0.17,583.3333333,4,68.57142857,14,49.28666667,91.786665,0.46000001,0.3,0.58666668,5.7999998,14.79012775,33.03909302,31.68798447,20.48279572,47.82922077,17,27
1944,37123,1920,46,21.421909,27271,35.08488871,0.205236332,0.082028528,0.15000001,704.0445895,16.86773496,239.5833333,19.7,48.8284258,63.08533,18.305159,0.51336586,1.3750871,15.433978,20.51876831,34.56347656,29.25453377,15.66322231,55.08224487,15,37
1945,37125,4871,75,54.611641,98682,37.39689102,0.239435763,0.112766259,0.11,493.6057234,7.600170244,153.9724902,12.6,48.17393243,77.250159,11.870453,0.74684341,1.4703796,6.7986056,9.315060616,21.63056374,31.62015343,37.43422318,30.94562435,11,26
1946,37127,6081,120,67.166771,94016,32.79441797,0.18535143,0.072774847,0.15000001,646.8047992,12.76378489,197.3359645,15.5,47.93439415,49.372447,40.43248,0.64350748,0.84347343,7.0817731,14.38249397,33.70164108,31.14458084,20.7712841,48.08413506,15,42
1947,37129,9597,89,466.59879,232274,30.64053661,0.177424077,0.069801183,0.079999998,413.1758182,3.831681549,92.73731374,17.3,47.67817319,77.35433,13.237815,0.38015447,1.4904811,5.607171,6.753333569,21.34194374,31.31802177,40.58670044,28.09527731,8,26
1948,37131,1052,27,14.156436,19676,43.32689571,0.258690791,0.111353934,0.22,534.6615166,13.72230128,256.6539924,21.9,48.77515755,38.864607,56.866235,0.47265706,0.23886969,2.2921326,19.59581184,38.49796677,28.13312912,13.77309418,58.09377861,22,34
1949,37133,8730,66,100.17291,197683,17.27462655,0.092400459,0.037853533,0.090000004,441.6161228,3.338678591,75.60137457,13.8,55.2116267,65.90147,14.76303,0.61613796,1.9571738,12.77854,8.492711067,29.9862442,38.58977127,22.93127441,38.47895527,9,29
1950,37135,5046,65,141.82819,146027,26.07805406,0.139967266,0.051079595,0.059999999,345.5525348,4.451231622,128.8149029,13.4,47.75760647,69.237882,11.380772,0.29789011,8.1491776,8.6168997,7.269011021,13.64161491,19.3632946,59.72607803,20.91062593,6,23
1951,37137,528,5,14.53756,12670,47.86898185,0.298263615,0.123677979,0.16,416.7324388,3.946329913,94.6969697,14.1,50.60773481,74.254143,18.800315,0.67087607,0.54459353,4.1199684,12.01608849,31.03066826,38.4313736,18.52186966,43.04675674,16,37
1952,37139,1807,44,67.457268,39639,30.67685865,0.168773178,0.068165191,0.12,455.8641742,11.10017912,243.4975097,16.1,48.92403946,54.494309,35.80817,0.38346073,1.4581599,5.6938872,12.98098373,32.00119019,32.92972946,22.08810043,44.98217392,12,39
1953,37141,2737,22,27.5462,62162,32.9960426,0.180013513,0.068160613,0.17,440.3011486,3.539139667,80.37997808,15.1,49.88899971,75.197065,14.639169,0.42469674,0.52926224,7.4080631,12.21695042,27.63318634,32.23480225,27.91506195,39.85013676,17,31
1954,37143,533,5,20.968609,13422,43.51065415,0.268439875,0.115854567,0.17,397.1092237,3.725227239,93.80863039,15.5,48.07033229,72.239608,22.761138,0.48427954,0.42467592,2.6374608,13.12921143,28.73563194,37.98057938,20.15457726,41.86484337,17,34
1955,37145,1646,21,38.879425,39507,35.31779178,0.195534968,0.079428962,0.090000004,416.6350267,5.315513706,127.582017,17.7,48.38383071,66.076899,26.72691,0.65304884,0.37461715,4.447313,13.51139641,37.38603973,33.53276443,15.56980038,50.89743614,9,29
1956,37147,11454,69,106.48193,179914,24.45890815,0.132224285,0.051741388,0.090000004,636.6375046,3.83516569,60.24096386,23.9,46.95632358,54.34652,35.009503,0.30125505,2.0676546,6.3474774,10.7444191,23.7775135,32.81879807,32.65927124,34.5219326,9,36
1957,37149,720,13,33.480812,20611,47.98408617,0.310901946,0.147251468,0.15000001,349.3280287,6.30731163,180.5555556,9.5,47.97923439,87.652224,4.1676775,0.34932804,0.49973316,6.0550191,9.245389938,25.11171341,36.55988312,29.08301353,34.35710335,15,33
1958,37151,8048,123,70.748833,143351,31.80026648,0.177466498,0.071865561,0.11,561.4191739,8.580337772,152.833002,15.8,49.32159525,78.792614,6.1820287,0.49738055,1.3805275,11.701348,18.54845238,33.50688171,32.25269318,15.69197273,52.05533409,11,32
1959,37153,2630,47,36.586102,44887,31.42780761,0.179472899,0.072715931,0.19,585.915744,10.47073763,178.7072243,24.1,48.98968521,56.633323,31.305277,2.4973823,0.80869738,6.6990443,19.13481331,32.17146683,32.9725647,15.72115231,51.30628014,19,39
1960,37155,9840,137,53.733219,131831,28.10112948,0.152202441,0.058066767,0.17,746.4101767,10.39209291,139.2276423,28.1,48.2291722,25.049496,23.230499,39.75772,0.5590491,9.006986,22.65835953,33.4393158,30.20374298,13.6985817,56.09767532,17,39
1961,37157,4432,25,61.905281,90690,36.15723895,0.204565002,0.086150623,0.14,488.6977616,2.756643511,56.40794224,18,48.18392326,72.342044,18.562135,0.35064504,0.61418018,6.2421437,17.32675552,34.89331055,32.71372223,15.06621265,52.22006607,14,36
1962,37159,9017,172,106.63509,141262,31.55413345,0.175772678,0.073098215,0.14,638.3174527,12.17595673,190.750804,16.5,49.36217808,71.656919,16.125356,0.31147797,1.1121179,9.2006341,14.3563385,32.59315872,34.53753662,18.51296425,46.94949722,14,38
1963,37161,4337,118,45.631332,66826,36.59204501,0.21579924,0.088992308,0.13,648.9988926,17.65779786,272.0774729,18,48.23272379,83.011103,9.6130252,0.2663634,0.65842634,4.5625955,16.15868378,32.49284363,33.51856232,17.82991028,48.6515274,13,29
1964,37163,4912,61,25.976608,63626,30.91189137,0.178166158,0.074702166,0.15000001,772.0114419,9.587275642,124.1856678,24.1,49.37446956,50.331628,25.189388,1.8278692,0.50608241,20.420897,20.67481804,34.21820068,31.40371513,13.70326805,54.89301872,15,35
1965,37165,2522,54,42.113792,34810,31.49669635,0.182964665,0.073340994,0.19,724.5044527,15.51278368,214.1157811,27.7,49.64665326,43.182993,38.623959,11.723643,0.88767596,3.0680839,19.80181313,33.93325806,30.75294304,15.51198483,53.73507118,19,40
1966,37167,4331,78,60.65741,62075,32.58960934,0.18901329,0.078405155,0.1,697.7043899,12.56544503,180.0969753,14.3,49.90575916,80.623442,11.22352,0.37051954,2.0636328,4.3656867,14.67949486,33.30474091,34.69340515,17.32235909,47.98423576,10,28
1967,37169,2005,26,39.0966,45467,37.58770097,0.212637737,0.090769129,0.14,440.9791717,5.718433149,129.6758105,13.6,49.18732267,91.173816,3.8357489,0.34530538,0.38489455,3.0703587,16.20817757,39.9791832,29.67434883,14.13829041,56.18736076,14,33
1968,37171,4430,75,52.046249,71948,34.74175794,0.20492578,0.087896814,0.15000001,615.7224662,10.42419525,169.3002257,16.9,48.6476344,83.620113,3.6581974,0.28770778,0.56846612,10.791127,20.51438141,28.90939522,32.54147339,18.03474998,49.42377663,15,31
1969,37173,692,8,10.422074,14245,32.87469287,0.191575992,0.079185679,0.13,485.7844858,5.616005616,115.6069364,17.3,48.18532819,61.326784,1.067041,27.027026,0.63180062,5.5458054,20.24915695,30.57285881,31.00173569,18.17624855,50.82201576,13,31
1970,37175,917,10,34.908226,34215,46.35978372,0.305275464,0.140990794,0.1,268.0111062,2.922694725,109.0512541,14.7,48.33844805,90.238202,3.5013884,0.37702762,0.64591551,3.4604706,10.96462154,26.75040054,29.64465332,32.64032364,37.71502209,10,27
